time_s,lat,lon,alt_m,pressure_hpa,temp_c,humidity_pct,thermal_c,checksum,status,packet
5060.0,35.536814,10.668086,29413.0,31.0,-47.1,2.0,27.9,1599,A,"TUN,35.5368,10.6681,29413,31.0,-47.1,2.0,27.9,1599,A"
5070.0,35.535895,10.666593,29471.0,30.8,-47.0,2.0,27.8,1630,A,"TUN,35.5359,10.6666,29471,30.8,-47.0,2.0,27.8,1630,A"
5080.0,35.535044,10.665096,29529.0,30.6,-47.0,2.0,27.9,1664,A,"TUN,35.5350,10.6651,29529,30.6,-47.0,2.0,27.9,1664,A"
5090.0,35.534197,10.66346,29587.0,30.4,-46.9,2.0,28.1,1698,A,"TUN,35.5342,10.6635,29587,30.4,-46.9,2.0,28.1,1698,A"
5100.0,35.53343,10.661799,29645.0,30.1,-46.9,2.0,27.8,1726,A,"TUN,35.5334,10.6618,29645,30.1,-46.9,2.0,27.8,1726,A"
5110.0,35.532618,10.660086,29703.0,29.9,-46.8,2.0,27.8,1758,A,"TUN,35.5326,10.6601,29703,29.9,-46.8,2.0,27.8,1758,A"
5120.0,35.531827,10.658341,29761.0,29.7,-46.7,2.0,27.6,1788,A,"TUN,35.5318,10.6583,29761,29.7,-46.7,2.0,27.6,1788,A"
5130.0,35.531073,10.656847,29819.0,29.5,-46.7,2.0,28.1,1826,A,"TUN,35.5311,10.6568,29819,29.5,-46.7,2.0,28.1,1826,A"
5140.0,35.530349,10.65533,29877.0,29.3,-46.6,2.0,28.2,1862,A,"TUN,35.5303,10.6553,29877,29.3,-46.6,2.0,28.2,1862,A"
5150.0,35.529614,10.653568,29935.0,29.1,-46.6,2.0,28.1,1892,A,"TUN,35.5296,10.6536,29935,29.1,-46.6,2.0,28.1,1892,A"
5160.0,35.528772,10.651733,29993.0,28.9,-46.5,2.0,28.3,1924,A,"TUN,35.5288,10.6517,29993,28.9,-46.5,2.0,28.3,1924,A"
5170.0,35.528018,10.65003,30000.0,28.9,-46.5,2.0,28.0,1904,F,"TUN,35.5280,10.6500,30000,28.9,-46.5,2.0,28.0,1904,F"
5180.0,35.527213,10.648429,29573.8,30.4,-46.9,2.0,28.1,1465,D,"TUN,35.5272,10.6484,29573,30.4,-46.9,2.0,28.1,1465,D"
5190.0,35.526293,10.646816,29160.4,31.9,-47.3,2.0,28.1,1037,D,"TUN,35.5263,10.6468,29160,31.9,-47.3,2.0,28.1,1037,D"
5200.0,35.525453,10.645223,28759.0,33.5,-47.7,2.0,28.0,623,D,"TUN,35.5255,10.6452,28759,33.5,-47.7,2.0,28.0,623,D"
5210.0,35.524693,10.643817,28369.0,35.1,-48.1,2.0,27.8,221,D,"TUN,35.5247,10.6438,28369,35.1,-48.1,2.0,27.8,221,D"
5220.0,35.523805,10.642407,27989.7,36.7,-48.5,2.0,28.7,9840,D,"TUN,35.5238,10.6424,27989,36.7,-48.5,2.0,28.7,9840,D"
5230.0,35.522927,10.641213,27620.5,38.3,-48.9,2.0,27.9,9454,D,"TUN,35.5229,10.6412,27620,38.3,-48.9,2.0,27.9,9454,D"
5240.0,35.522111,10.639989,27260.9,40.0,-49.2,2.0,27.8,9086,D,"TUN,35.5221,10.6400,27260,40.0,-49.2,2.0,27.8,9086,D"
5250.0,35.521307,10.638855,26910.5,41.7,-49.6,2.0,28.1,8733,D,"TUN,35.5213,10.6389,26910,41.7,-49.6,2.0,28.1,8733,D"
5260.0,35.520489,10.637826,26568.7,43.4,-49.9,2.0,28.1,8386,D,"TUN,35.5205,10.6378,26568,43.4,-49.9,2.0,28.1,8386,D"
5270.0,35.519743,10.636641,26235.1,45.2,-50.3,2.0,27.6,8043,D,"TUN,35.5197,10.6366,26235,45.2,-50.3,2.0,27.6,8043,D"
5280.0,35.51901,10.635639,25909.4,46.9,-50.6,2.0,28.3,7721,D,"TUN,35.5190,10.6356,25909,46.9,-50.6,2.0,28.3,7721,D"
5290.0,35.518176,10.634663,25591.2,48.7,-50.9,2.0,28.0,7396,D,"TUN,35.5182,10.6347,25591,48.7,-50.9,2.0,28.0,7396,D"
5300.0,35.517353,10.633738,25280.2,50.6,-51.2,2.0,27.7,7081,D,"TUN,35.5174,10.6337,25280,50.6,-51.2,2.0,27.7,7081,D"
5310.0,35.516584,10.632824,24975.9,52.4,-51.5,2.0,28.4,6781,D,"TUN,35.5166,10.6328,24975,52.4,-51.5,2.0,28.4,6781,D"
5320.0,35.515789,10.632017,24678.3,54.3,-51.8,2.0,28.2,6482,D,"TUN,35.5158,10.6320,24678,54.3,-51.8,2.0,28.2,6482,D"
5330.0,35.514943,10.631357,24386.9,56.2,-52.1,2.0,27.6,6185,D,"TUN,35.5149,10.6314,24386,56.2,-52.1,2.0,27.6,6185,D"
5340.0,35.514117,10.630757,24101.4,58.2,-52.4,2.0,28.5,5912,D,"TUN,35.5141,10.6308,24101,58.2,-52.4,2.0,28.5,5912,D"
5350.0,35.513155,10.63019,23821.8,60.1,-52.7,2.0,28.2,5629,D,"TUN,35.5132,10.6302,23821,60.1,-52.7,2.0,28.2,5629,D"
5360.0,35.512244,10.629799,23547.7,62.1,-53.0,2.0,28.0,5357,D,"TUN,35.5122,10.6298,23547,62.1,-53.0,2.0,28.0,5357,D"
5370.0,35.51133,10.629508,23278.9,64.1,-53.2,2.0,28.5,5100,D,"TUN,35.5113,10.6295,23278,64.1,-53.2,2.0,28.5,5100,D"
5380.0,35.510475,10.629189,23015.2,66.2,-53.5,2.0,28.0,4837,D,"TUN,35.5105,10.6292,23015,66.2,-53.5,2.0,28.0,4837,D"
5390.0,35.509565,10.628749,22756.4,68.2,-53.7,2.0,28.0,4583,D,"TUN,35.5096,10.6287,22756,68.2,-53.7,2.0,28.0,4583,D"
5400.0,35.508719,10.628483,22502.3,70.3,-54.0,2.0,27.8,4334,D,"TUN,35.5087,10.6285,22502,70.3,-54.0,2.0,27.8,4334,D"
5410.0,35.507832,10.628357,22252.9,72.4,-54.2,2.0,28.2,4097,D,"TUN,35.5078,10.6284,22252,72.4,-54.2,2.0,28.2,4097,D"
5420.0,35.506952,10.628277,22007.8,74.6,-54.5,2.0,28.1,3860,D,"TUN,35.5070,10.6283,22007,74.6,-54.5,2.0,28.1,3860,D"
5430.0,35.506101,10.628277,21767.0,76.7,-54.7,2.0,28.0,3630,D,"TUN,35.5061,10.6283,21767,76.7,-54.7,2.0,28.0,3630,D"
5440.0,35.505334,10.62838,21530.3,78.9,-55.0,2.0,27.8,3403,D,"TUN,35.5053,10.6284,21530,78.9,-55.0,2.0,27.8,3403,D"
5450.0,35.504498,10.628475,21297.6,81.1,-55.2,2.0,28.0,3184,D,"TUN,35.5045,10.6285,21297,81.1,-55.2,2.0,28.0,3184,D"
5460.0,35.503731,10.628593,21068.7,83.3,-55.4,2.0,28.0,2969,D,"TUN,35.5037,10.6286,21068,83.3,-55.4,2.0,28.0,2969,D"
5470.0,35.502931,10.628755,20843.5,85.6,-55.7,2.0,27.6,2754,D,"TUN,35.5029,10.6288,20843,85.6,-55.7,2.0,27.6,2754,D"
5480.0,35.502201,10.628895,20621.9,87.9,-55.9,2.0,27.6,2547,D,"TUN,35.5022,10.6289,20621,87.9,-55.9,2.0,27.6,2547,D"
5490.0,35.501416,10.629129,20403.8,90.2,-56.1,2.0,28.2,2351,D,"TUN,35.5014,10.6291,20403,90.2,-56.1,2.0,28.2,2351,D"
5500.0,35.50067,10.629358,20189.0,92.5,-56.3,2.0,27.2,2142,D,"TUN,35.5007,10.6294,20189,92.5,-56.3,2.0,27.2,2142,D"
5510.0,35.499946,10.629654,19977.6,94.8,-56.5,2.0,28.1,1956,D,"TUN,35.4999,10.6297,19977,94.8,-56.5,2.0,28.1,1956,D"
5520.0,35.499226,10.629999,19769.3,97.2,-56.5,2.0,27.9,1766,D,"TUN,35.4992,10.6300,19769,97.2,-56.5,2.0,27.9,1766,D"
5530.0,35.498551,10.630357,19564.0,99.6,-56.5,2.0,28.4,1587,D,"TUN,35.4986,10.6304,19564,99.6,-56.5,2.0,28.4,1587,D"
5540.0,35.497903,10.630824,19361.8,102.0,-56.5,2.0,27.9,1402,D,"TUN,35.4979,10.6308,19361,102.0,-56.5,2.0,27.9,1402,D"
5550.0,35.497119,10.631334,19162.4,104.5,-56.5,2.0,28.2,1228,D,"TUN,35.4971,10.6313,19162,104.5,-56.5,2.0,28.2,1228,D"
5560.0,35.496352,10.631964,18965.9,106.9,-56.5,2.0,27.9,1050,D,"TUN,35.4964,10.6320,18965,106.9,-56.5,2.0,27.9,1050,D"
5570.0,35.495678,10.632567,18772.1,109.4,-56.5,2.0,28.0,882,D,"TUN,35.4957,10.6326,18772,109.4,-56.5,2.0,28.0,882,D"
5580.0,35.494951,10.633251,18581.0,111.9,-56.5,2.0,28.2,718,D,"TUN,35.4950,10.6333,18581,111.9,-56.5,2.0,28.2,718,D"
5590.0,35.494207,10.634052,18392.5,114.5,-56.5,2.0,27.9,553,D,"TUN,35.4942,10.6341,18392,114.5,-56.5,2.0,27.9,553,D"
5600.0,35.49352,10.634907,18206.5,117.0,-56.5,2.0,28.3,398,D,"TUN,35.4935,10.6349,18206,117.0,-56.5,2.0,28.3,398,D"
5610.0,35.492803,10.635778,18022.9,119.6,-56.5,2.0,27.7,235,D,"TUN,35.4928,10.6358,18022,119.6,-56.5,2.0,27.7,235,D"
5620.0,35.492148,10.636662,17841.8,122.2,-56.5,2.0,28.1,86,D,"TUN,35.4921,10.6367,17841,122.2,-56.5,2.0,28.1,86,D"
5630.0,35.491489,10.637626,17663.0,124.8,-56.5,2.0,28.3,9939,D,"TUN,35.4915,10.6376,17663,124.8,-56.5,2.0,28.3,9939,D"
5640.0,35.490776,10.638737,17486.4,127.4,-56.5,2.0,28.2,9791,D,"TUN,35.4908,10.6387,17486,127.4,-56.5,2.0,28.2,9791,D"
5650.0,35.490239,10.639873,17312.0,130.1,-56.5,2.0,28.6,9654,D,"TUN,35.4902,10.6399,17312,130.1,-56.5,2.0,28.6,9654,D"
5660.0,35.489657,10.640955,17139.9,132.8,-56.5,2.0,27.8,9505,D,"TUN,35.4897,10.6410,17139,132.8,-56.5,2.0,27.8,9505,D"
5670.0,35.489013,10.642034,16969.8,135.5,-56.5,2.0,27.6,9365,D,"TUN,35.4890,10.6420,16969,135.5,-56.5,2.0,27.6,9365,D"
5680.0,35.488376,10.643197,16801.7,138.2,-56.5,2.0,27.7,9229,D,"TUN,35.4884,10.6432,16801,138.2,-56.5,2.0,27.7,9229,D"
5690.0,35.487823,10.644473,16635.7,141.0,-56.5,2.0,28.2,9104,D,"TUN,35.4878,10.6445,16635,141.0,-56.5,2.0,28.2,9104,D"
5700.0,35.487303,10.645788,16471.6,143.7,-56.5,2.0,28.1,8974,D,"TUN,35.4873,10.6458,16471,143.7,-56.5,2.0,28.1,8974,D"
5710.0,35.486918,10.647341,16309.5,146.5,-56.5,2.0,28.0,8851,D,"TUN,35.4869,10.6473,16309,146.5,-56.5,2.0,28.0,8851,D"
5720.0,35.486533,10.648626,16149.2,149.3,-56.5,2.0,27.7,8725,D,"TUN,35.4865,10.6486,16149,149.3,-56.5,2.0,27.7,8725,D"
5730.0,35.486059,10.650064,15990.7,152.2,-56.5,2.0,28.2,8609,D,"TUN,35.4861,10.6501,15990,152.2,-56.5,2.0,28.2,8609,D"
5740.0,35.485644,10.651631,15834.1,155.0,-56.5,2.0,27.6,8487,D,"TUN,35.4856,10.6516,15834,155.0,-56.5,2.0,27.6,8487,D"
5750.0,35.48512,10.653265,15679.1,157.9,-56.5,2.0,28.3,8379,D,"TUN,35.4851,10.6533,15679,157.9,-56.5,2.0,28.3,8379,D"
5760.0,35.484622,10.654899,15525.9,160.8,-56.5,2.0,28.9,8271,D,"TUN,35.4846,10.6549,15525,160.8,-56.5,2.0,28.9,8271,D"
5770.0,35.484236,10.656649,15374.3,163.7,-56.5,2.0,28.1,8155,D,"TUN,35.4842,10.6566,15374,163.7,-56.5,2.0,28.1,8155,D"
5780.0,35.483795,10.658481,15224.4,166.6,-56.5,2.0,28.2,8048,D,"TUN,35.4838,10.6585,15224,166.6,-56.5,2.0,28.2,8048,D"
5790.0,35.48327,10.660272,15076.0,169.6,-56.5,2.0,27.9,7940,D,"TUN,35.4833,10.6603,15076,169.6,-56.5,2.0,27.9,7940,D"
5800.0,35.483017,10.661963,14929.3,172.6,-56.5,2.0,27.5,7834,D,"TUN,35.4830,10.6620,14929,172.6,-56.5,2.0,27.5,7834,D"
5810.0,35.482674,10.663813,14784.0,175.6,-56.5,2.0,27.8,7737,D,"TUN,35.4827,10.6638,14784,175.6,-56.5,2.0,27.8,7737,D"
5820.0,35.482423,10.665835,14640.3,178.6,-56.5,2.0,27.7,7640,D,"TUN,35.4824,10.6658,14640,178.6,-56.5,2.0,27.7,7640,D"
5830.0,35.48214,10.667826,14498.0,181.6,-56.5,2.0,27.6,7544,D,"TUN,35.4821,10.6678,14498,181.6,-56.5,2.0,27.6,7544,D"
5840.0,35.48155,10.670166,14357.2,184.7,-56.5,2.0,28.5,7460,D,"TUN,35.4815,10.6702,14357,184.7,-56.5,2.0,28.5,7460,D"
5850.0,35.481241,10.672322,14217.8,187.8,-56.5,2.0,28.1,7366,D,"TUN,35.4812,10.6723,14217,187.8,-56.5,2.0,28.1,7366,D"
5860.0,35.481098,10.674472,14079.7,190.9,-56.5,2.0,28.1,7278,D,"TUN,35.4811,10.6745,14079,190.9,-56.5,2.0,28.1,7278,D"
5870.0,35.480876,10.676783,13943.0,194.0,-56.5,2.0,27.9,7192,D,"TUN,35.4809,10.6768,13943,194.0,-56.5,2.0,27.9,7192,D"
5880.0,35.480732,10.67916,13807.7,197.1,-56.5,2.0,27.9,7110,D,"TUN,35.4807,10.6792,13807,197.1,-56.5,2.0,27.9,7110,D"
5890.0,35.480439,10.681485,13673.6,200.3,-56.5,2.0,28.3,7032,D,"TUN,35.4804,10.6815,13673,200.3,-56.5,2.0,28.3,7032,D"
5900.0,35.480117,10.683996,13540.8,203.4,-56.5,2.0,28.0,6949,D,"TUN,35.4801,10.6840,13540,203.4,-56.5,2.0,28.0,6949,D"
5910.0,35.479793,10.686342,13409.3,206.6,-56.5,2.0,28.2,6872,D,"TUN,35.4798,10.6863,13409,206.6,-56.5,2.0,28.2,6872,D"
5920.0,35.4795,10.68881,13279.0,209.9,-56.5,2.0,27.9,6795,D,"TUN,35.4795,10.6888,13279,209.9,-56.5,2.0,27.9,6795,D"
5930.0,35.479439,10.691455,13149.9,213.1,-56.5,2.0,27.9,6722,D,"TUN,35.4794,10.6915,13149,213.1,-56.5,2.0,27.9,6722,D"
5940.0,35.479205,10.694094,13022.0,216.4,-56.5,2.0,27.6,6649,D,"TUN,35.4792,10.6941,13022,216.4,-56.5,2.0,27.6,6649,D"
5950.0,35.479043,10.696918,12895.2,219.6,-56.5,2.0,27.4,6579,D,"TUN,35.4790,10.6969,12895,219.6,-56.5,2.0,27.4,6579,D"
5960.0,35.478749,10.699905,12769.6,222.9,-56.5,2.0,27.9,6518,D,"TUN,35.4787,10.6999,12769,222.9,-56.5,2.0,27.9,6518,D"
5970.0,35.478531,10.702698,12645.2,226.2,-56.5,2.0,28.0,6453,D,"TUN,35.4785,10.7027,12645,226.2,-56.5,2.0,28.0,6453,D"
5980.0,35.47815,10.705834,12521.8,229.6,-56.5,2.0,27.6,6387,D,"TUN,35.4781,10.7058,12521,229.6,-56.5,2.0,27.6,6387,D"
5990.0,35.478181,10.708591,12399.5,232.9,-56.5,2.0,28.0,6329,D,"TUN,35.4782,10.7086,12399,232.9,-56.5,2.0,28.0,6329,D"
6000.0,35.478262,10.711796,12278.3,236.3,-56.5,2.0,28.0,6275,D,"TUN,35.4783,10.7118,12278,236.3,-56.5,2.0,28.0,6275,D"
6010.0,35.478289,10.714626,12158.1,239.7,-56.5,2.0,27.4,6212,D,"TUN,35.4783,10.7146,12158,239.7,-56.5,2.0,27.4,6212,D"
6020.0,35.478294,10.717768,12038.9,243.1,-56.5,2.0,27.7,6160,D,"TUN,35.4783,10.7178,12038,243.1,-56.5,2.0,27.7,6160,D"
6030.0,35.478398,10.720777,11920.8,246.5,-56.5,2.0,28.1,6111,D,"TUN,35.4784,10.7208,11920,246.5,-56.5,2.0,28.1,6111,D"
6040.0,35.478553,10.723801,11803.6,250.0,-56.5,2.0,28.1,6062,D,"TUN,35.4786,10.7238,11803,250.0,-56.5,2.0,28.1,6062,D"
6050.0,35.478587,10.727336,11687.4,253.5,-56.5,2.0,27.7,6012,D,"TUN,35.4786,10.7273,11687,253.5,-56.5,2.0,27.7,6012,D"
6060.0,35.478758,10.730674,11572.2,256.9,-56.5,2.0,28.0,5969,D,"TUN,35.4788,10.7307,11572,256.9,-56.5,2.0,28.0,5969,D"
6070.0,35.478979,10.733864,11457.9,260.4,-56.5,2.0,28.3,5926,D,"TUN,35.4790,10.7339,11457,260.4,-56.5,2.0,28.3,5926,D"
6080.0,35.479276,10.736669,11344.6,264.0,-56.5,2.0,28.2,5879,D,"TUN,35.4793,10.7367,11344,264.0,-56.5,2.0,28.2,5879,D"
6090.0,35.479724,10.739611,11232.2,267.5,-56.5,2.0,28.0,5835,D,"TUN,35.4797,10.7396,11232,267.5,-56.5,2.0,28.0,5835,D"
6100.0,35.479742,10.742731,11120.6,271.1,-56.5,2.0,27.9,5789,D,"TUN,35.4797,10.7427,11120,271.1,-56.5,2.0,27.9,5789,D"
6110.0,35.479794,10.74607,11010.0,274.6,-56.5,2.0,27.8,5746,D,"TUN,35.4798,10.7461,11010,274.6,-56.5,2.0,27.8,5746,D"
6120.0,35.479948,10.74951,10900.2,278.2,-55.9,2.0,28.1,5718,D,"TUN,35.4799,10.7495,10900,278.2,-55.9,2.0,28.1,5718,D"
6130.0,35.480154,10.752751,10791.3,281.9,-55.1,2.0,28.1,5688,D,"TUN,35.4802,10.7528,10791,281.9,-55.1,2.0,28.1,5688,D"
6140.0,35.480573,10.75627,10683.2,285.5,-54.4,2.0,28.2,5663,D,"TUN,35.4806,10.7563,10683,285.5,-54.4,2.0,28.2,5663,D"
6150.0,35.480847,10.75981,10576.0,289.2,-53.7,2.0,28.0,5637,D,"TUN,35.4808,10.7598,10576,289.2,-53.7,2.0,28.0,5637,D"
6160.0,35.481374,10.763139,10469.5,292.8,-53.1,2.0,28.2,5612,D,"TUN,35.4814,10.7631,10469,292.8,-53.1,2.0,28.2,5612,D"
6170.0,35.481745,10.766413,10363.9,296.5,-52.4,2.0,28.0,5585,D,"TUN,35.4817,10.7664,10363,296.5,-52.4,2.0,28.0,5585,D"
6180.0,35.482309,10.769945,10259.1,300.2,-51.7,2.0,28.2,5568,D,"TUN,35.4823,10.7699,10259,300.2,-51.7,2.0,28.2,5568,D"
6190.0,35.482689,10.773487,10155.0,304.0,-51.0,2.0,28.3,5548,D,"TUN,35.4827,10.7735,10155,304.0,-51.0,2.0,28.3,5548,D"
6200.0,35.482957,10.777177,10051.8,307.7,-50.3,2.0,27.8,5523,D,"TUN,35.4830,10.7772,10051,307.7,-50.3,2.0,27.8,5523,D"
6210.0,35.483676,10.780927,9949.3,311.5,-49.7,2.0,27.5,5507,D,"TUN,35.4837,10.7809,9949,311.5,-49.7,2.0,27.5,5507,D"
6220.0,35.484365,10.784789,9847.5,315.2,-49.0,2.0,28.5,5504,D,"TUN,35.4844,10.7848,9847,315.2,-49.0,2.0,28.5,5504,D"
6230.0,35.484969,10.788583,9746.5,319.0,-48.4,2.0,28.1,5487,D,"TUN,35.4850,10.7886,9746,319.0,-48.4,2.0,28.1,5487,D"
6240.0,35.485841,10.792044,9646.2,322.9,-47.7,2.0,27.5,5471,D,"TUN,35.4858,10.7920,9646,322.9,-47.7,2.0,27.5,5471,D"
6250.0,35.486717,10.795576,9546.6,326.7,-47.1,2.0,27.8,5462,D,"TUN,35.4867,10.7956,9546,326.7,-47.1,2.0,27.8,5462,D"
6260.0,35.487174,10.799468,9447.7,330.5,-46.4,2.0,28.2,5455,D,"TUN,35.4872,10.7995,9447,330.5,-46.4,2.0,28.2,5455,D"
6270.0,35.487806,10.803009,9349.5,334.4,-45.8,2.0,27.9,5442,D,"TUN,35.4878,10.8030,9349,334.4,-45.8,2.0,27.9,5442,D"
6280.0,35.488609,10.806536,9252.0,338.3,-45.1,2.1,27.8,5434,D,"TUN,35.4886,10.8065,9252,338.3,-45.1,2.1,27.8,5434,D"
6290.0,35.48941,10.810387,9155.2,342.2,-44.5,2.1,28.4,5434,D,"TUN,35.4894,10.8104,9155,342.2,-44.5,2.1,28.4,5434,D"
6300.0,35.490358,10.814407,9059.0,346.1,-43.9,2.2,27.7,5427,D,"TUN,35.4904,10.8144,9059,346.1,-43.9,2.2,27.7,5427,D"
6310.0,35.49119,10.818316,8963.5,350.1,-43.3,2.3,27.8,5426,D,"TUN,35.4912,10.8183,8963,350.1,-43.3,2.3,27.8,5426,D"
6320.0,35.492084,10.822115,8868.7,354.0,-42.6,2.3,28.1,5427,D,"TUN,35.4921,10.8221,8868,354.0,-42.6,2.3,28.1,5427,D"
6330.0,35.492873,10.825736,8774.5,358.0,-42.0,2.4,28.1,5424,D,"TUN,35.4929,10.8257,8774,358.0,-42.0,2.4,28.1,5424,D"
6340.0,35.493499,10.82921,8680.9,362.0,-41.4,2.5,28.1,5418,D,"TUN,35.4935,10.8292,8680,362.0,-41.4,2.5,28.1,5418,D"
6350.0,35.494168,10.832908,8587.9,366.0,-40.8,2.6,28.3,5418,D,"TUN,35.4942,10.8329,8587,366.0,-40.8,2.6,28.3,5418,D"
6360.0,35.49471,10.836754,8495.6,370.0,-40.2,2.7,28.1,5415,D,"TUN,35.4947,10.8368,8495,370.0,-40.2,2.7,28.1,5415,D"
6370.0,35.495348,10.840179,8403.9,374.1,-39.6,2.7,28.1,5410,D,"TUN,35.4953,10.8402,8403,374.1,-39.6,2.7,28.1,5410,D"
6380.0,35.496012,10.843508,8312.7,378.2,-39.0,2.8,27.9,5406,D,"TUN,35.4960,10.8435,8312,378.2,-39.0,2.8,27.9,5406,D"
6390.0,35.496437,10.846856,8222.2,382.2,-38.4,2.9,28.0,5401,D,"TUN,35.4964,10.8469,8222,382.2,-38.4,2.9,28.0,5401,D"
6400.0,35.497139,10.850262,8132.3,386.3,-37.9,3.0,28.0,5399,E,"TUN,35.4971,10.8503,8132,386.3,-37.9,3.0,28.0,5399,E"
6410.0,35.49814,10.853658,8042.9,390.4,-37.3,3.1,28.1,5402,E,"TUN,35.4981,10.8537,8042,390.4,-37.3,3.1,28.1,5402,E"
6420.0,35.498605,10.85663,7954.1,394.6,-36.7,3.2,28.2,5399,E,"TUN,35.4986,10.8566,7954,394.6,-36.7,3.2,28.2,5399,E"
6430.0,35.499186,10.859886,7865.8,398.7,-36.1,3.3,28.2,5395,E,"TUN,35.4992,10.8599,7865,398.7,-36.1,3.3,28.2,5395,E"
6440.0,35.499748,10.862871,7778.1,402.9,-35.6,3.4,28.0,5390,E,"TUN,35.4997,10.8629,7778,402.9,-35.6,3.4,28.0,5390,E"
6450.0,35.500269,10.866377,7691.0,407.1,-35.0,3.5,27.8,5390,D,"TUN,35.5003,10.8664,7691,407.1,-35.0,3.5,27.8,5390,D"
6460.0,35.500904,10.869507,7604.4,411.3,-34.4,3.6,28.0,5393,D,"TUN,35.5009,10.8695,7604,411.3,-34.4,3.6,28.0,5393,D"
6470.0,35.501721,10.872435,7518.3,415.5,-33.9,3.7,28.0,5392,D,"TUN,35.5017,10.8724,7518,415.5,-33.9,3.7,28.0,5392,D"
6480.0,35.502161,10.875544,7432.7,419.7,-33.3,3.8,28.1,5391,D,"TUN,35.5022,10.8755,7432,419.7,-33.3,3.8,28.1,5391,D"
6490.0,35.502728,10.878291,7347.7,424.0,-32.8,3.9,28.7,5394,D,"TUN,35.5027,10.8783,7347,424.0,-32.8,3.9,28.7,5394,D"
6500.0,35.50333,10.881053,7263.2,428.3,-32.2,4.0,27.8,5385,D,"TUN,35.5033,10.8811,7263,428.3,-32.2,4.0,27.8,5385,D"
6510.0,35.504095,10.883905,7179.2,432.5,-31.7,4.1,28.1,5388,D,"TUN,35.5041,10.8839,7179,432.5,-31.7,4.1,28.1,5388,D"
6520.0,35.504506,10.886908,7095.7,436.9,-31.1,4.2,28.3,5392,D,"TUN,35.5045,10.8869,7095,436.9,-31.1,4.2,28.3,5392,D"
6530.0,35.505274,10.889628,7012.7,441.2,-30.6,4.3,28.0,5389,D,"TUN,35.5053,10.8896,7012,441.2,-30.6,4.3,28.0,5389,D"
6540.0,35.505578,10.892335,6930.2,445.5,-30.0,4.5,28.7,5395,D,"TUN,35.5056,10.8923,6930,445.5,-30.0,4.5,28.7,5395,D"
6550.0,35.506007,10.89472,6848.2,449.9,-29.5,4.6,27.9,5384,D,"TUN,35.5060,10.8947,6848,449.9,-29.5,4.6,27.9,5384,D"
6560.0,35.506337,10.897321,6766.6,454.2,-29.0,4.7,28.1,5382,D,"TUN,35.5063,10.8973,6766,454.2,-29.0,4.7,28.1,5382,D"
6570.0,35.506712,10.899946,6685.6,458.6,-28.5,4.8,27.8,5378,D,"TUN,35.5067,10.8999,6685,458.6,-28.5,4.8,27.8,5378,D"
6580.0,35.50693,10.90273,6604.9,463.0,-27.9,5.0,27.9,5380,D,"TUN,35.5069,10.9027,6604,463.0,-27.9,5.0,27.9,5380,D"
6590.0,35.507296,10.905346,6524.8,467.4,-27.4,5.1,28.1,5381,D,"TUN,35.5073,10.9053,6524,467.4,-27.4,5.1,28.1,5381,D"
6600.0,35.507544,10.907775,6445.1,471.9,-26.9,5.3,28.3,5383,D,"TUN,35.5075,10.9078,6445,471.9,-26.9,5.3,28.3,5383,D"
6610.0,35.507979,10.910224,6365.9,476.3,-26.4,5.4,28.1,5380,D,"TUN,35.5080,10.9102,6365,476.3,-26.4,5.4,28.1,5380,D"
6620.0,35.508525,10.912699,6287.1,480.8,-25.9,5.5,28.4,5386,D,"TUN,35.5085,10.9127,6287,480.8,-25.9,5.5,28.4,5386,D"
6630.0,35.508795,10.915237,6208.8,485.3,-25.4,5.7,28.0,5383,D,"TUN,35.5088,10.9152,6208,485.3,-25.4,5.7,28.0,5383,D"
6640.0,35.509327,10.917681,6130.9,489.8,-24.9,5.8,27.9,5385,D,"TUN,35.5093,10.9177,6130,489.8,-24.9,5.8,27.9,5385,D"
6650.0,35.509599,10.920099,6053.4,494.3,-24.3,6.0,28.8,5396,D,"TUN,35.5096,10.9201,6053,494.3,-24.3,6.0,28.8,5396,D"
6660.0,35.510006,10.922234,5976.3,498.9,-23.8,6.1,28.1,5391,D,"TUN,35.5100,10.9222,5976,498.9,-23.8,6.1,28.1,5391,D"
6670.0,35.510324,10.924694,5899.7,503.4,-23.3,6.3,27.8,5390,D,"TUN,35.5103,10.9247,5899,503.4,-23.3,6.3,27.8,5390,D"
6680.0,35.510465,10.927089,5823.5,508.0,-22.9,6.5,27.8,5391,D,"TUN,35.5105,10.9271,5823,508.0,-22.9,6.5,27.8,5391,D"
6690.0,35.510721,10.929441,5747.7,512.6,-22.4,6.6,27.7,5393,D,"TUN,35.5107,10.9294,5747,512.6,-22.4,6.6,27.7,5393,D"
6700.0,35.511091,10.931997,5672.3,517.2,-21.9,6.8,28.3,5405,D,"TUN,35.5111,10.9320,5672,517.2,-21.9,6.8,28.3,5405,D"
6710.0,35.511337,10.934138,5597.4,521.8,-21.4,7.0,27.9,5404,D,"TUN,35.5113,10.9341,5597,521.8,-21.4,7.0,27.9,5404,D"
6720.0,35.511683,10.936366,5522.8,526.4,-20.9,7.1,28.0,5407,D,"TUN,35.5117,10.9364,5522,526.4,-20.9,7.1,28.0,5407,D"
6730.0,35.511746,10.938439,5448.6,531.1,-20.4,7.3,28.0,5409,D,"TUN,35.5117,10.9384,5448,531.1,-20.4,7.3,28.0,5409,D"
